股票代码,股票名称,最新价,今日涨跌额,今日主力净流入净额,今日主力净流入净占比,今日超大单净流入净额,今日超大单净流入净占比,今日大单净流入净额,今日大单净流入净占比,今日中单净流入净额,今日中单净流入净占比,今日小单净流入净额,今日小单净流入净占比
688510,航亚科技,19.8,-1.0,-8567118.0,-15.92,-805908.0,-1.5,-7761210.0,-14.42,-1495051.0,-2.78,10062169.0,18.69
001333,光华股份,18.79,-3.14,-8575837.0,-12.93,0.0,0.0,-8575837.0,-12.93,-1219194.0,-1.84,9795032.0,14.77
688561,奇安信-U,29.51,-2.77,-8584289.0,-9.52,-9274207.0,-10.28,689918.0,0.76,6539869.0,7.25,2044420.0,2.27
603387,基蛋生物,9.71,-2.22,-8619933.0,-18.29,-1129729.0,-2.4,-7490204.0,-15.89,-5926329.0,-12.57,14546263.0,30.86
300391,长药控股,3.83,-9.24,-8620420.0,-10.56,-2226505.0,-2.73,-6393915.0,-7.83,37041.0,0.05,8583379.0,10.52
600611,大众交通,2.97,0.0,-8659701.0,-6.25,-6903386.0,-4.98,-1756315.0,-1.27,5707679.0,4.12,2952023.0,2.13
605180,华生科技,15.27,-4.62,-8667848.0,-5.04,-1575239.0,-0.92,-7092609.0,-4.12,-2618144.0,-1.52,11285993.0,6.56
601799,星宇股份,136.65,-0.63,-8680218.0,-6.16,2365750.0,1.68,-11045968.0,-7.84,12258069.0,8.71,-3577850.0,-2.54
600420,国药现代,11.68,-0.6,-8681107.0,-3.14,-5047007.0,-1.82,-3634100.0,-1.31,-29093157.0,-10.51,37774266.0,13.65
300485,赛升药业,8.08,-3.23,-8691238.0,-14.02,-5213633.0,-8.41,-3477605.0,-5.61,-8327332.0,-13.43,17018570.0,27.46
300142,沃森生物,15.07,-2.21,-8697715.0,-3.31,55359.0,0.02,-8753074.0,-3.33,5360265.0,2.04,3337450.0,1.27
300572,安车检测,13.22,-4.13,-8719195.0,-12.1,-558284.0,-0.77,-8160911.0,-11.32,7157818.0,9.93,1561377.0,2.17
301323,新莱福,33.27,-4.07,-8735210.0,-14.86,0.0,0.0,-8735210.0,-14.86,-1608755.0,-2.74,10343966.0,17.6
688308,欧科亿,24.66,-3.33,-8736707.0,-6.73,-2386018.0,-1.84,-6350689.0,-4.89,5155379.0,3.97,3581328.0,2.76
600329,达仁堂,35.38,-0.31,-8745994.0,-4.29,-12731854.0,-6.24,3985860.0,1.95,10594736.0,5.19,-1848741.0,-0.91
603358,华达科技,29.09,-2.25,-8755356.0,-7.18,-39309096.0,-32.23,30553740.0,25.05,7780262.0,6.38,975094.0,0.8
300110,华仁药业,3.72,-2.11,-8760807.0,-17.66,-1125000.0,-2.27,-7635807.0,-15.39,-1565199.0,-3.16,10326007.0,20.82
001227,兰州银行,2.54,0.4,-8762670.0,-9.15,-93231.0,-0.1,-8669439.0,-9.05,5345669.0,5.58,3417001.0,3.57
000589,贵州轮胎,6.62,1.07,-8764777.0,-1.55,-33034538.0,-5.85,24269761.0,4.3,2346450.0,0.42,6418328.0,1.14
002442,龙星化工,4.95,-1.79,-8773853.0,-13.2,0.0,0.0,-8773853.0,-13.2,-5642310.0,-8.49,14416164.0,21.7
600207,安彩高科,4.4,-2.65,-8778631.0,-13.65,-631046.0,-0.98,-8147585.0,-12.67,4861452.0,7.56,3917181.0,6.09
002762,金发拉比,6.49,-1.52,-8791552.0,-17.91,-5249083.0,-10.69,-3542469.0,-7.22,3381530.0,6.89,5410022.0,11.02
002538,司尔特,5.39,-0.55,-8803662.0,-11.53,400600.0,0.52,-9204262.0,-12.06,-848686.0,-1.11,9652347.0,12.65
300331,苏大维格,17.27,-2.65,-8823589.0,-11.85,-4736421.0,-6.36,-4087168.0,-5.49,-606204.0,-0.81,9429793.0,12.67
002051,中工国际,7.85,-0.51,-8844837.0,-9.82,-5844405.0,-6.49,-3000432.0,-3.33,2961676.0,3.29,5883161.0,6.53
301588,美新科技,23.92,-4.63,-8849438.0,-11.58,0.0,0.0,-8849438.0,-11.58,-5549131.0,-7.26,14398569.0,18.84
688707,振华新材,13.29,-4.39,-8862561.0,-10.64,-3936493.0,-4.72,-4926068.0,-5.91,8207735.0,9.85,654828.0,0.79
600033,福建高速,3.43,0.59,-8888066.0,-10.55,-7979245.0,-9.47,-908821.0,-1.08,-1277114.0,-1.52,10165182.0,12.07
001389,广合科技,47.8,-4.07,-8888982.0,-2.95,7256211.0,2.41,-16145193.0,-5.37,-4169124.0,-1.39,13058107.0,4.34
002355,兴民智通,4.41,-1.56,-8890032.0,-9.37,-4981345.0,-5.25,-3908687.0,-4.12,-1588153.0,-1.67,10478185.0,11.04
301252,同星科技,40.72,-2.12,-8906746.0,-14.11,-5185819.0,-8.22,-3720927.0,-5.9,1538533.0,2.44,7368214.0,11.68
002189,中光学,15.63,-1.64,-8912209.0,-12.23,-5558965.0,-7.63,-3353244.0,-4.6,422574.0,0.58,8489636.0,11.65
000513,丽珠集团,40.64,-0.25,-8915777.0,-5.32,-6609163.0,-3.94,-2306614.0,-1.38,-15965701.0,-9.53,24881478.0,14.84
002279,久其软件,4.99,-2.35,-8929083.0,-12.3,0.0,0.0,-8929083.0,-12.3,1056902.0,1.46,7872181.0,10.84
688160,步科股份,47.58,-3.66,-8937749.0,-15.49,-1365202.0,-2.37,-7572547.0,-13.12,-1124711.0,-1.95,10062461.0,17.43
002345,潮宏基,6.02,0.33,-8954634.0,-9.52,-4522309.0,-4.81,-4432325.0,-4.71,6560282.0,6.97,2394352.0,2.55
301318,维海德,39.56,-1.62,-8955215.0,-7.71,0.0,0.0,-8955215.0,-7.71,-12122811.0,-10.44,21078027.0,18.16
603051,鹿山新材,26.59,-2.49,-8959358.0,-13.82,-460021.0,-0.71,-8499337.0,-13.11,-6844681.0,-10.56,15804039.0,24.38
301510,固高科技,32.57,-3.95,-8964604.0,-13.55,-1445838.0,-2.18,-7518766.0,-11.36,-5397477.0,-8.16,14362082.0,21.7
301233,盛帮股份,39.98,-4.4,-8965369.0,-9.84,-2178989.0,-2.39,-6786380.0,-7.45,-1257820.0,-1.38,10223190.0,11.22
600114,东睦股份,15.41,-0.45,-8966044.0,-5.24,-7180544.0,-4.19,-1785500.0,-1.04,4986165.0,2.91,3979879.0,2.32
603713,密尔克卫,63.11,-2.68,-8972416.0,-4.67,-9810804.0,-5.11,838388.0,0.44,16348916.0,8.51,-7376500.0,-3.84
300425,中建环能,4.46,-1.11,-8979785.0,-14.57,-1338000.0,-2.17,-7641785.0,-12.4,3187768.0,5.17,5792017.0,9.4
002267,陕天然气,7.94,-0.25,-8995149.0,-11.25,-2176345.0,-2.72,-6818804.0,-8.53,102274.0,0.13,8892875.0,11.13
002316,亚联发展,4.1,-2.38,-8997882.0,-7.31,319243.0,0.26,-9317125.0,-7.57,-3180042.0,-2.58,12177925.0,9.9
301071,力量钻石,32.72,-3.05,-8998698.0,-5.59,-6583365.0,-4.09,-2415333.0,-1.5,-22395712.0,-13.9,31394410.0,19.49
605218,伟时电子,18.64,-2.31,-9004370.0,-7.2,-1187017.0,-0.95,-7817353.0,-6.25,-3098691.0,-2.48,12103060.0,9.68
300863,卡倍亿,42.39,-2.06,-9027865.0,-21.12,1171620.0,2.74,-10199485.0,-23.86,1811329.0,4.24,7216536.0,16.88
688177,百奥泰,32.9,-5.13,-9030092.0,-9.2,-1566529.0,-1.6,-7463563.0,-7.61,-5180542.0,-5.28,14210635.0,14.48
301136,招标股份,10.75,-1.83,-9030298.0,-8.51,-28173.0,-0.03,-9002125.0,-8.49,7280675.0,6.86,1749624.0,1.65
601021,春秋航空,55.36,-0.56,-9049266.0,-2.28,7961710.0,2.0,-17010976.0,-4.28,-22151928.0,-5.57,31201196.0,7.85
600885,宏发股份,28.9,1.44,-9063037.0,-3.94,-4711376.0,-2.05,-4351661.0,-1.89,7876870.0,3.42,1186167.0,0.52
600540,新赛股份,4.1,-1.44,-9064740.0,-28.45,-2130553.0,-6.69,-6934187.0,-21.76,2255283.0,7.08,6809458.0,21.37
600063,皖维高新,4.29,-1.15,-9066570.0,-13.94,-4937920.0,-7.59,-4128650.0,-6.35,5034591.0,7.74,4031980.0,6.2
600478,科力远,4.78,1.27,-9075488.0,-1.69,-8175050.0,-1.53,-900438.0,-0.17,29759495.0,5.55,-20684008.0,-3.86
603883,老百姓,35.29,-1.42,-9077712.0,-5.64,-2836782.0,-1.76,-6240930.0,-3.88,-20326733.0,-12.63,29404445.0,18.27
300919,中伟股份,53.18,-2.89,-9080932.0,-3.55,4817421.0,1.88,-13898353.0,-5.44,6427147.0,2.51,2653785.0,1.04
002202,金风科技,8.0,1.01,-9084561.0,-2.95,-20019259.0,-6.5,10934698.0,3.55,8730359.0,2.83,354202.0,0.12
300967,晓鸣股份,10.32,-1.15,-9094642.0,-10.1,803399.0,0.89,-9898041.0,-11.0,3832252.0,4.26,5262390.0,5.85
002232,启明信息,13.08,-2.02,-9110063.0,-10.94,913320.0,1.1,-10023383.0,-12.03,-3358843.0,-4.03,12468906.0,14.97
600805,悦达投资,4.56,-1.51,-9130098.0,-12.76,-2296831.0,-3.21,-6833267.0,-9.55,327351.0,0.46,8802748.0,12.3
003005,竞业达,24.63,-2.38,-9139161.0,-16.81,-1011636.0,-1.86,-8127525.0,-14.95,-2533994.0,-4.66,11673156.0,21.47
600371,万向德农,8.48,-1.62,-9139592.0,-12.74,-2794467.0,-3.9,-6345125.0,-8.85,5349078.0,7.46,3790514.0,5.29
300820,英杰电气,45.85,-3.49,-9146282.0,-6.22,469034.0,0.32,-9615316.0,-6.53,7883027.0,5.36,1263256.0,0.86
000713,丰乐种业,6.62,-0.75,-9157853.0,-11.06,-1221000.0,-1.47,-7936853.0,-9.59,-611100.0,-0.74,9768953.0,11.8
300188,国投智能,12.76,-2.67,-9165895.0,-6.22,-5995093.0,-4.07,-3170802.0,-2.15,-5451737.0,-3.7,14617633.0,9.92
001270,铖昌科技,41.52,-3.42,-9179215.0,-5.18,1098042.0,0.62,-10277257.0,-5.8,-8884685.0,-5.01,18063900.0,10.2
301281,科源制药,27.99,-3.98,-9188793.0,-8.53,-1291400.0,-1.2,-7897393.0,-7.33,-6463505.0,-6.0,15652298.0,14.52
600599,ST熊猫,9.52,-4.99,-9211735.0,-27.06,-4457508.0,-13.1,-4754227.0,-13.97,1288057.0,3.78,7923678.0,23.28
002429,兆驰股份,5.36,0.56,-9229996.0,-7.59,274671.0,0.23,-9504667.0,-7.81,1417251.0,1.17,7812746.0,6.42
603538,美诺华,14.37,-2.44,-9232318.0,-9.79,-1413280.0,-1.5,-7819038.0,-8.29,-4918406.0,-5.22,14150724.0,15.01
001367,海森药业,38.9,-2.92,-9235473.0,-13.56,-725987.0,-1.07,-8509486.0,-12.49,-955593.0,-1.4,10191066.0,14.96
600198,大唐电信,5.61,-1.58,-9239709.0,-22.9,-4885825.0,-12.11,-4353884.0,-10.79,1621782.0,4.02,7617927.0,18.88
300375,鹏翎股份,4.42,-2.0,-9247476.0,-13.75,-184503.0,-0.27,-9062973.0,-13.48,-2777611.0,-4.13,12025088.0,17.88
688478,晶升股份,30.53,-4.08,-9253921.0,-21.07,-1265357.0,-2.88,-7988564.0,-18.19,1553730.0,3.54,7700191.0,17.53
600877,电科芯片,12.1,-2.18,-9269293.0,-10.4,-990176.0,-1.11,-8279117.0,-9.29,9132335.0,10.25,136958.0,0.15
603617,君禾股份,6.4,-0.31,-9280078.0,-23.97,-889235.0,-2.3,-8390843.0,-21.67,3047279.0,7.87,6232799.0,16.1
688698,伟创电气,28.09,-2.8,-9365499.0,-14.72,-6008380.0,-9.44,-3357119.0,-5.28,8091491.0,12.72,1274008.0,2.0
600759,ST洲际,2.65,-1.49,-9365911.0,-26.62,-3643071.0,-10.36,-5722840.0,-16.27,5259705.0,14.95,4106207.0,11.67
301085,亚康股份,48.21,-2.47,-9376056.0,-9.29,-1347570.0,-1.34,-8028486.0,-7.96,-2349359.0,-2.33,11725417.0,11.62
002259,ST升达,2.9,-4.92,-9379309.0,-28.8,-2852710.0,-8.76,-6526599.0,-20.04,5042778.0,15.48,4336531.0,13.32
301048,金鹰重工,9.42,-1.88,-9385620.0,-13.64,0.0,0.0,-9385620.0,-13.64,1199248.0,1.74,8186372.0,11.9
601038,一拖股份,19.39,-1.52,-9388369.0,-7.84,-3161720.0,-2.64,-6226649.0,-5.2,8121724.0,6.78,1266644.0,1.06
301018,申菱环境,22.76,-2.82,-9390010.0,-13.45,-2006563.0,-2.87,-7383447.0,-10.57,1562678.0,2.24,7827332.0,11.21
001314,亿道信息,41.67,-0.71,-9403199.0,-7.68,-1092558.0,-0.89,-8310641.0,-6.79,4033328.0,3.3,5369871.0,4.39
000727,冠捷科技,2.24,-2.61,-9408990.0,-6.02,-1957303.0,-1.25,-7451687.0,-4.77,4323658.0,2.77,5085332.0,3.25
300638,广和通,17.18,0.59,-9417408.0,-1.7,-33930676.0,-6.11,24513268.0,4.41,12521485.0,2.25,-3104075.0,-0.56
300088,长信科技,5.01,-2.34,-9426407.0,-5.9,-3603743.0,-2.26,-5822664.0,-3.64,7182871.0,4.5,2243536.0,1.4
688019,安集科技,164.18,-2.38,-9455800.0,-6.35,-5050532.0,-3.39,-4405268.0,-2.96,337473.0,0.23,9118326.0,6.12
300232,洲明科技,5.46,-2.33,-9467417.0,-9.55,2056926.0,2.07,-11524343.0,-11.62,4254179.0,4.29,5213240.0,5.26
300532,今天国际,14.33,-1.31,-9487776.0,-14.38,0.0,0.0,-9487776.0,-14.38,-3626163.0,-5.5,13113940.0,19.88
603729,龙韵股份,17.7,-3.33,-9512114.0,-8.81,-2292124.0,-2.12,-7219990.0,-6.69,-1389533.0,-1.29,10901647.0,10.1
300506,*ST名家,1.62,-8.47,-9520515.0,-13.8,0.0,0.0,-9520515.0,-13.8,6507166.0,9.43,3013349.0,4.37
002635,安洁科技,14.82,-1.66,-9529228.0,-9.37,-4406459.0,-4.33,-5122769.0,-5.04,1930791.0,1.9,7598437.0,7.47
600215,派斯林,9.13,-1.72,-9535548.0,-10.26,-6737645.0,-7.25,-2797903.0,-3.01,2757222.0,2.97,6778325.0,7.3
002268,电科网安,17.46,-1.41,-9537429.0,-5.03,-734409.0,-0.39,-8803020.0,-4.64,2731560.0,1.44,6805869.0,3.59
603931,格林达,21.73,-4.32,-9548467.0,-7.02,-705727.0,-0.52,-8842740.0,-6.5,3557407.0,2.61,5991061.0,4.4
688127,蓝特光学,18.35,-4.43,-9562935.0,-8.01,-1713919.0,-1.44,-7849016.0,-6.58,7399305.0,6.2,2163631.0,1.81
600648,外高桥,9.73,1.88,-9566529.0,-9.89,-2533957.0,-2.62,-7032572.0,-7.27,8623972.0,8.92,942556.0,0.97
002681,奋达科技,4.21,-3.0,-9577160.0,-7.9,-6270008.0,-5.17,-3307152.0,-2.73,-6754798.0,-5.57,16331958.0,13.48
000623,吉林敖东,14.96,-0.73,-9580771.0,-6.62,-9869401.0,-6.82,288630.0,0.2,6523040.0,4.51,3057731.0,2.11
002298,中电兴发,5.13,-1.35,-9590045.0,-6.45,-1396238.0,-0.94,-8193807.0,-5.51,-10441568.0,-7.03,20031613.0,13.48
688598,金博股份,39.21,-3.54,-9608150.0,-7.1,-471340.0,-0.35,-9136810.0,-6.75,8592491.0,6.35,1015658.0,0.75
300203,聚光科技,12.3,-3.3,-9638318.0,-7.78,-2948155.0,-2.38,-6690163.0,-5.4,-4128668.0,-3.33,13766986.0,11.11
688063,派能科技,81.1,-2.93,-9640114.0,-4.76,-3074814.0,-1.52,-6565300.0,-3.24,11448647.0,5.66,-1808533.0,-0.89
300821,东岳硅材,8.1,-1.82,-9656160.0,-14.82,-1116548.0,-1.71,-8539612.0,-13.11,-3892433.0,-5.98,13548593.0,20.8
002284,亚太股份,7.7,-2.28,-9681960.0,-12.74,3328065.0,4.38,-13010025.0,-17.13,-1146015.0,-1.51,10827975.0,14.25
300065,海兰信,7.28,-3.19,-9694568.0,-5.56,-6405883.0,-3.68,-3288685.0,-1.89,1475501.0,0.85,8219067.0,4.72
300793,佳禾智能,13.0,-2.84,-9702674.0,-10.73,-2889827.0,-3.2,-6812847.0,-7.53,6873714.0,7.6,2828961.0,3.13
002203,海亮股份,9.1,-0.76,-9718457.0,-10.02,-2019479.0,-2.08,-7698978.0,-7.94,9267550.0,9.55,450906.0,0.46
603030,ST全筑,1.93,2.12,-9725741.0,-16.99,-6730580.0,-11.76,-2995161.0,-5.23,2306523.0,4.03,7419219.0,12.96
600967,内蒙一机,8.18,-0.12,-9727066.0,-10.71,-7715778.0,-8.49,-2011288.0,-2.21,2919320.0,3.21,6807747.0,7.49
301199,迈赫股份,24.36,-1.69,-9730902.0,-11.32,27779.0,0.03,-9758681.0,-11.35,-9086526.0,-10.57,18817428.0,21.88
600562,国睿科技,14.41,-2.24,-9738770.0,-7.41,-4560834.0,-3.47,-5177936.0,-3.94,5548232.0,4.22,4190540.0,3.19
002225,濮耐股份,4.49,-0.88,-9748096.0,-2.39,-3718923.0,-0.91,-6029173.0,-1.48,20505145.0,5.03,-10757048.0,-2.64
002240,盛新锂能,18.62,-1.43,-9748671.0,-6.1,-3917193.0,-2.45,-5831478.0,-3.65,-2062925.0,-1.29,11811596.0,7.39
603798,康普顿,9.93,-1.39,-9768491.0,-17.44,-5904324.0,-10.54,-3864167.0,-6.9,-2421294.0,-4.32,12189785.0,21.76
002165,红 宝 丽,3.81,-0.78,-9768569.0,-9.51,-4970907.0,-4.84,-4797662.0,-4.67,-3575368.0,-3.48,13343937.0,13.0
605128,上海沿浦,44.48,-2.95,-9785822.0,-23.16,-566581.0,-1.34,-9219241.0,-21.82,5753640.0,13.62,4032182.0,9.54
600513,联环药业,9.69,-1.02,-9787652.0,-14.11,-2389961.0,-3.44,-7397691.0,-10.66,-2911837.0,-4.2,12699490.0,18.3
000065,北方国际,12.64,-2.17,-9815812.0,-4.39,-6385114.0,-2.86,-3430698.0,-1.53,4630297.0,2.07,5185514.0,2.32
600391,航发科技,17.13,-1.32,-9824367.0,-11.19,-3560982.0,-4.06,-6263385.0,-7.13,874904.0,1.0,8949462.0,10.19
300200,高盟新材,7.52,-2.21,-9840542.0,-10.57,-3404235.0,-3.66,-6436307.0,-6.91,-11523140.0,-12.37,21363682.0,22.94
603011,合锻智能,8.15,1.75,-9846799.0,-2.68,6790768.0,1.85,-16637567.0,-4.52,4868967.0,1.32,4977832.0,1.35
301316,慧博云通,16.95,-2.81,-9854197.0,-12.87,0.0,0.0,-9854197.0,-12.87,-329405.0,-0.43,10183602.0,13.3
300105,龙源技术,7.75,4.87,-9861261.0,-3.38,-10273935.0,-3.52,412674.0,0.14,10158562.0,3.48,-297300.0,-0.1
300258,精锻科技,9.81,-2.0,-9884827.0,-12.27,-3421601.0,-4.25,-6463226.0,-8.02,2820504.0,3.5,7064323.0,8.77
002021,*ST中捷,1.87,-3.11,-9888335.0,-19.21,-4228909.0,-8.21,-5659426.0,-10.99,3307675.0,6.43,6580662.0,12.78
000685,中山公用,7.89,0.25,-9892056.0,-9.87,-6271457.0,-6.26,-3620599.0,-3.61,5263621.0,5.25,4628435.0,4.62
601952,苏垦农发,10.66,-0.84,-9892777.0,-8.9,-8571542.0,-7.71,-1321235.0,-1.19,-3399637.0,-3.06,13292415.0,11.96
688819,天能股份,29.6,-1.1,-9895276.0,-10.3,-1387937.0,-1.44,-8507339.0,-8.85,422299.0,0.44,9472977.0,9.86
300545,联得装备,23.75,-3.34,-9898651.0,-12.05,-1130893.0,-1.38,-8767758.0,-10.67,-1608380.0,-1.96,11507031.0,14.01
002031,巨轮智能,3.3,-0.3,-9922236.0,-7.19,-4551741.0,-3.3,-5370495.0,-3.89,1381730.0,1.0,8540507.0,6.19
300598,诚迈科技,37.37,-2.1,-9929062.0,-10.85,-2256935.0,-2.47,-7672127.0,-8.39,1956963.0,2.14,7972100.0,8.71
600792,云煤能源,3.91,-2.01,-9938251.0,-15.17,-2246803.0,-3.43,-7691448.0,-11.74,-86097.0,-0.13,10024350.0,15.3
300473,德尔股份,15.97,-3.62,-9946785.0,-13.43,-2274272.0,-3.07,-7672513.0,-10.36,-2227800.0,-3.01,12174585.0,16.44
002315,焦点科技,32.8,-1.35,-9947286.0,-7.87,-332800.0,-0.26,-9614486.0,-7.61,-17743904.0,-14.04,27691192.0,21.91
002338,奥普光电,27.93,-3.49,-9954200.0,-5.54,-8167476.0,-4.55,-1786724.0,-0.99,-7077433.0,-3.94,17031634.0,9.48
301052,果麦文化,24.96,-3.14,-9955117.0,-8.61,-2532047.0,-2.19,-7423070.0,-6.42,-2818307.0,-2.44,12773424.0,11.05
603933,睿能科技,13.97,-3.32,-9963708.0,-13.39,-2478248.0,-3.33,-7485460.0,-10.06,-6020396.0,-8.09,15984106.0,21.48
300204,舒泰神,6.77,-4.38,-9967602.0,-9.97,1902748.0,1.9,-11870350.0,-11.87,-9910737.0,-9.91,19878339.0,19.88
301042,安联锐视,36.51,-4.85,-9971659.0,-9.05,-3326810.0,-3.02,-6644849.0,-6.03,-3964166.0,-3.6,13935827.0,12.65
301296,新巨丰,8.93,-4.39,-9989692.0,-13.45,-4805256.0,-6.47,-5184436.0,-6.98,7952750.0,10.7,2036942.0,2.74
603601,再升科技,3.31,-1.49,-9994188.0,-15.95,-4905025.0,-7.83,-5089163.0,-8.12,2896870.0,4.62,7097317.0,11.33
002403,爱仕达,7.98,0.38,-10014470.0,-15.17,1864596.0,2.83,-11879066.0,-18.0,299886.0,0.45,9714584.0,14.72
600236,桂冠电力,6.69,2.92,-10015048.0,-8.32,-6834534.0,-5.68,-3180514.0,-2.64,10106067.0,8.4,-91018.0,-0.08
603936,博敏电子,7.75,-3.0,-10059814.0,-9.93,258791.0,0.26,-10318605.0,-10.19,786116.0,0.78,9273698.0,9.16
000411,英特集团,11.14,-0.89,-10063451.0,-20.14,-3013733.0,-6.03,-7049718.0,-14.11,-1630713.0,-3.26,11694165.0,23.41
301211,亨迪药业,18.13,-2.84,-10075536.0,-10.18,-1418869.0,-1.43,-8656667.0,-8.75,-10283886.0,-10.39,20359422.0,20.57
603718,海利生物,8.61,-3.69,-10079042.0,-15.11,-5782075.0,-8.67,-4296967.0,-6.44,1729178.0,2.59,8349865.0,12.52
688552,航天南湖,18.91,-3.27,-10088289.0,-15.2,-2138301.0,-3.22,-7949988.0,-11.98,7334067.0,11.05,2754223.0,4.15
301077,星华新材,19.54,-4.82,-10090834.0,-10.83,-1886732.0,-2.02,-8204102.0,-8.81,-3226230.0,-3.46,13317065.0,14.29
603344,星德胜,27.81,-1.9,-10091233.0,-7.49,-2491491.0,-1.85,-7599742.0,-5.64,-7133619.0,-5.29,17224852.0,12.78
603636,南威软件,8.51,-2.07,-10109097.0,-12.36,-6481158.0,-7.92,-3627939.0,-4.44,8306285.0,10.16,1802813.0,2.2
600971,恒源煤电,13.23,-0.75,-10110519.0,-7.5,-8750119.0,-6.49,-1360400.0,-1.01,7527694.0,5.58,2582824.0,1.92
301587,中瑞股份,29.47,-4.1,-10115085.0,-4.59,1755284.0,0.8,-11870369.0,-5.38,-11691731.0,-5.3,21806817.0,9.89
001217,华尔泰,11.08,-1.77,-10117760.0,-11.1,90346.0,0.1,-10208106.0,-11.2,-9350177.0,-10.26,19467937.0,21.36
300595,欧普康视,19.39,-1.02,-10123738.0,-8.42,-11476481.0,-9.54,1352743.0,1.13,4615799.0,3.84,5507939.0,4.58
002641,公元股份,4.61,-1.28,-10126136.0,-15.08,-5451473.0,-8.12,-4674663.0,-6.96,7028467.0,10.47,3097669.0,4.61
600409,三友化工,5.69,-0.18,-10130458.0,-8.86,404651.0,0.35,-10535109.0,-9.21,1144343.0,1.0,8986116.0,7.86
301421,波长光电,42.25,-5.18,-10145311.0,-6.09,-1796759.0,-1.08,-8348552.0,-5.01,228884.0,0.14,9916427.0,5.95
300785,值得买,21.9,2.48,-10147566.0,-2.86,-4676255.0,-1.32,-5471311.0,-1.54,6761588.0,1.91,3385978.0,0.96
000839,ST国安,2.21,0.91,-10178272.0,-32.08,0.0,0.0,-10178272.0,-32.08,7326501.0,23.09,2851771.0,8.99
001287,中电港,17.84,-2.25,-10178573.0,-11.59,-1962663.0,-2.24,-8215910.0,-9.36,6866143.0,7.82,3312430.0,3.77
300231,银信科技,8.37,-2.67,-10201327.0,-14.42,-1261500.0,-1.78,-8939827.0,-12.64,-1343936.0,-1.9,11545263.0,16.32
601158,重庆水务,5.14,-0.19,-10208983.0,-14.59,-9970638.0,-14.24,-238345.0,-0.34,-1696473.0,-2.42,11905456.0,17.01
300558,贝达药业,42.84,-3.08,-10212588.0,-3.81,-14390987.0,-5.38,4178399.0,1.56,-5999923.0,-2.24,16212512.0,6.06
301169,零点有数,32.03,-3.96,-10219747.0,-16.33,-1336372.0,-2.13,-8883375.0,-14.19,1982350.0,3.17,8237397.0,13.16
003000,劲仔食品,14.4,-2.17,-10222096.0,-11.41,236488.0,0.26,-10458584.0,-11.67,-12557869.0,-14.01,22779965.0,25.42
000681,视觉中国,14.07,-0.71,-10223579.0,-2.27,11781595.0,2.62,-22005174.0,-4.89,826293.0,0.18,9397286.0,2.09
002406,远东传动,5.83,-1.85,-10258886.0,-14.23,-8905456.0,-12.35,-1353430.0,-1.88,-1249848.0,-1.73,11508735.0,15.96
688183,生益电子,10.07,-3.54,-10262020.0,-17.41,-774187.0,-1.31,-9487833.0,-16.1,-408927.0,-0.69,10670945.0,18.1
300217,东方电热,4.52,-1.53,-10270788.0,-11.71,-6130560.0,-6.99,-4140228.0,-4.72,-759803.0,-0.87,11030591.0,12.58
002327,富安娜,10.57,-1.12,-10280487.0,-14.24,-2319752.0,-3.21,-7960735.0,-11.03,-3740744.0,-5.18,14021232.0,19.42
300081,恒信东方,6.08,-3.03,-10291066.0,-8.63,-2736831.0,-2.29,-7554235.0,-6.33,4212733.0,3.53,6078334.0,5.1
300434,金石亚药,9.2,-3.16,-10292971.0,-19.17,-2733902.0,-5.09,-7559069.0,-14.08,-3548805.0,-6.61,13841776.0,25.78
688114,华大智造,59.0,-4.08,-10298664.0,-9.67,-9246902.0,-8.69,-1051762.0,-0.99,7937388.0,7.46,2361277.0,2.22
300809,华辰装备,22.65,-4.03,-10324894.0,-9.41,-3226309.0,-2.94,-7098585.0,-6.47,-8864343.0,-8.08,19189238.0,17.49
605020,永和股份,25.73,-2.24,-10328532.0,-7.42,-3353455.0,-2.41,-6975077.0,-5.01,-3540437.0,-2.54,13868970.0,9.96
603527,众源新材,8.56,-1.95,-10331131.0,-12.09,-8246496.0,-9.65,-2084635.0,-2.44,3605515.0,4.22,6725616.0,7.87
000981,山子高科,1.5,-2.6,-10338967.0,-15.74,-11615892.0,-17.69,1276925.0,1.94,4231993.0,6.44,6106974.0,9.3
002962,五方光电,14.62,-1.88,-10339832.0,-8.43,0.0,0.0,-10339832.0,-8.43,-4993066.0,-4.07,15332898.0,12.5
600350,山东高速,8.77,0.11,-10346187.0,-10.53,-4090904.0,-4.16,-6255283.0,-6.37,-7442028.0,-7.57,17788217.0,18.1
000017,深中华A,7.42,-2.24,-10377857.0,-5.75,-6438943.0,-3.57,-3938914.0,-2.18,-3222381.0,-1.79,13600238.0,7.54
600197,伊力特,21.04,-1.08,-10408245.0,-13.1,-4683997.0,-5.9,-5724248.0,-7.2,2547557.0,3.21,7860688.0,9.89
300747,锐科激光,20.73,-2.81,-10411687.0,-5.68,-3091754.0,-1.69,-7319933.0,-4.0,-2460575.0,-1.34,12872264.0,7.03
600860,京城股份,9.92,-2.17,-10435224.0,-15.09,-531223.0,-0.77,-9904001.0,-14.33,-3191689.0,-4.62,13626914.0,19.71
300507,苏奥传感,5.37,-2.36,-10466552.0,-18.19,-2297941.0,-3.99,-8168611.0,-14.2,3359801.0,5.84,7106752.0,12.35
